Currently Passing?,Proposition Number,Proposition Title,Yes Votes,Yes %,No Votes,No %,State - Yes Votes,State - Yes %,State - No Votes,State - No %,County,Fetch Time
True,22,App-Based Drivers and Employee Benefits,359269,0.639,203263,0.361,7836224,0.585,5557331,0.415,San Bernardino,2020-11-06 18:01:18
True,24,Amends Consumer Privacy Laws,319948,0.58,231601,0.42,7374743,0.56,5801977,0.44,San Bernardino,2020-11-06 18:01:18
False,15,"Property Tax to Fund Schools, Government Services",605657,0.438,777110,0.562,6494273,0.481,6995693,0.519,San Diego,2020-11-06 18:01:21
False,16,Affirmative Action in Government Decisions,549144,0.403,813574,0.597,5806969,0.436,7504713,0.564,San Diego,2020-11-06 18:01:21
False,18,17-year-old Primary Voting Rights,577772,0.418,805391,0.5820000000000001,6011285,0.446,7468038,0.5539999999999999,San Diego,2020-11-06 18:01:21
False,20,Parole Restrictions for Certain Offenses,505807,0.378,832626,0.622,4977916,0.378,8184701,0.622,San Diego,2020-11-06 18:01:21
False,21,Expands Governments’ Authority to Rent Control,507959,0.375,847665,0.625,5343087,0.401,7968293,0.599,San Diego,2020-11-06 18:01:21
False,23,State Requirements for Kidney Dialysis Clinics,482147,0.35600000000000004,871729,0.644,4786859,0.36,8511919,0.64,San Diego,2020-11-06 18:01:21
False,25,Eliminates Money Bail System,571804,0.428,763500,0.5720000000000001,5802603,0.443,7309313,0.557,San Diego,2020-11-06 18:01:21
True,14,Bonds to Continue Stem Cell Research,716938,0.526,645741,0.474,6768010,0.51,6499818,0.49,San Diego,2020-11-06 18:01:21
True,17,Restores Right to Vote After Prison Term,786170,0.5710000000000001,591142,0.429,7921296,0.589,5529613,0.411,San Diego,2020-11-06 18:01:21
True,19,Changes Certain Property Tax Rules,718386,0.5329999999999999,629166,0.467,6773051,0.513,6433807,0.487,San Diego,2020-11-06 18:01:21
True,22,App-Based Drivers and Employee Benefits,879426,0.643,489024,0.35700000000000004,7836224,0.585,5557331,0.415,San Diego,2020-11-06 18:01:21
True,24,Amends Consumer Privacy Laws,762932,0.569,577142,0.431,7374743,0.56,5801977,0.44,San Diego,2020-11-06 18:01:21
False,20,Parole Restrictions for Certain Offenses,100783,0.28,258719,0.72,4977916,0.378,8184701,0.622,San Francisco,2020-11-06 18:01:23
False,22,App-Based Drivers and Employee Benefits,146952,0.402,218298,0.598,7836224,0.585,5557331,0.415,San Francisco,2020-11-06 18:01:23
False,23,State Requirements for Kidney Dialysis Clinics,164453,0.46,192734,0.54,4786859,0.36,8511919,0.64,San Francisco,2020-11-06 18:01:23
False,24,Amends Consumer Privacy Laws,173075,0.485,183609,0.515,7374743,0.56,5801977,0.44,San Francisco,2020-11-06 18:01:23
True,14,Bonds to Continue Stem Cell Research,201415,0.5539999999999999,162080,0.446,6768010,0.51,6499818,0.49,San Francisco,2020-11-06 18:01:23
True,15,"Property Tax to Fund Schools, Government Services",263127,0.711,107134,0.289,6494273,0.481,6995693,0.519,San Francisco,2020-11-06 18:01:23
True,16,Affirmative Action in Government Decisions,234969,0.644,129878,0.35600000000000004,5806969,0.436,7504713,0.564,San Francisco,2020-11-06 18:01:23
True,17,Restores Right to Vote After Prison Term,289215,0.7809999999999999,80868,0.219,7921296,0.589,5529613,0.411,San Francisco,2020-11-06 18:01:23
True,18,17-year-old Primary Voting Rights,238742,0.645,131415,0.355,6011285,0.446,7468038,0.5539999999999999,San Francisco,2020-11-06 18:01:23
True,19,Changes Certain Property Tax Rules,216815,0.602,143226,0.398,6773051,0.513,6433807,0.487,San Francisco,2020-11-06 18:01:23
True,21,Expands Governments’ Authority to Rent Control,185947,0.512,177120,0.488,5343087,0.401,7968293,0.599,San Francisco,2020-11-06 18:01:23
True,25,Eliminates Money Bail System,202486,0.569,153520,0.431,5802603,0.443,7309313,0.557,San Francisco,2020-11-06 18:01:23
False,15,"Property Tax to Fund Schools, Government Services",61162,0.419,84747,0.581,6494273,0.481,6995693,0.519,San Joaquin,2020-11-06 18:01:26
False,16,Affirmative Action in Government Decisions,54364,0.377,89724,0.623,5806969,0.436,7504713,0.564,San Joaquin,2020-11-06 18:01:26
False,18,17-year-old Primary Voting Rights,54033,0.371,91644,0.629,6011285,0.446,7468038,0.5539999999999999,San Joaquin,2020-11-06 18:01:26
False,20,Parole Restrictions for Certain Offenses,55780,0.389,87546,0.611,4977916,0.378,8184701,0.622,San Joaquin,2020-11-06 18:01:26
False,21,Expands Governments’ Authority to Rent Control,51689,0.358,92784,0.642,5343087,0.401,7968293,0.599,San Joaquin,2020-11-06 18:01:26
False,23,State Requirements for Kidney Dialysis Clinics,48658,0.333,97425,0.667,4786859,0.36,8511919,0.64,San Joaquin,2020-11-06 18:01:26
False,25,Eliminates Money Bail System,58618,0.408,85149,0.5920000000000001,5802603,0.443,7309313,0.557,San Joaquin,2020-11-06 18:01:26
True,14,Bonds to Continue Stem Cell Research,71867,0.501,71723,0.499,6768010,0.51,6499818,0.49,San Joaquin,2020-11-06 18:01:26
True,17,Restores Right to Vote After Prison Term,75915,0.523,69341,0.477,7921296,0.589,5529613,0.411,San Joaquin,2020-11-06 18:01:26
True,19,Changes Certain Property Tax Rules,76478,0.5329999999999999,67007,0.467,6773051,0.513,6433807,0.487,San Joaquin,2020-11-06 18:01:26
True,22,App-Based Drivers and Employee Benefits,89872,0.618,55454,0.382,7836224,0.585,5557331,0.415,San Joaquin,2020-11-06 18:01:26
True,24,Amends Consumer Privacy Laws,84373,0.585,59863,0.415,7374743,0.56,5801977,0.44,San Joaquin,2020-11-06 18:01:26
False,14,Bonds to Continue Stem Cell Research,57114,0.446,71040,0.5539999999999999,6768010,0.51,6499818,0.49,San Luis Obispo,2020-11-06 18:01:28
False,15,"Property Tax to Fund Schools, Government Services",51495,0.394,79146,0.606,6494273,0.481,6995693,0.519,San Luis Obispo,2020-11-06 18:01:28
False,16,Affirmative Action in Government Decisions,43918,0.342,84400,0.6579999999999999,5806969,0.436,7504713,0.564,San Luis Obispo,2020-11-06 18:01:28
False,18,17-year-old Primary Voting Rights,48660,0.3720000000000001,82236,0.628,6011285,0.446,7468038,0.5539999999999999,San Luis Obispo,2020-11-06 18:01:28
False,19,Changes Certain Property Tax Rules,56551,0.444,70690,0.556,6773051,0.513,6433807,0.487,San Luis Obispo,2020-11-06 18:01:28
False,20,Parole Restrictions for Certain Offenses,51690,0.409,74608,0.591,4977916,0.378,8184701,0.622,San Luis Obispo,2020-11-06 18:01:28
False,21,Expands Governments’ Authority to Rent Control,41704,0.327,85743,0.6729999999999999,5343087,0.401,7968293,0.599,San Luis Obispo,2020-11-06 18:01:28
False,23,State Requirements for Kidney Dialysis Clinics,37416,0.294,90053,0.706,4786859,0.36,8511919,0.64,San Luis Obispo,2020-11-06 18:01:28
False,24,Amends Consumer Privacy Laws,59288,0.469,67213,0.531,7374743,0.56,5801977,0.44,San Luis Obispo,2020-11-06 18:01:28
False,25,Eliminates Money Bail System,50290,0.4,75432,0.6,5802603,0.443,7309313,0.557,San Luis Obispo,2020-11-06 18:01:28
True,17,Restores Right to Vote After Prison Term,66258,0.508,64047,0.4920000000000001,7921296,0.589,5529613,0.411,San Luis Obispo,2020-11-06 18:01:28
True,22,App-Based Drivers and Employee Benefits,79695,0.622,48433,0.378,7836224,0.585,5557331,0.415,San Luis Obispo,2020-11-06 18:01:28
False,20,Parole Restrictions for Certain Offenses,86343,0.32299999999999995,181336,0.677,4977916,0.378,8184701,0.622,San Mateo,2020-11-06 18:01:31
False,21,Expands Governments’ Authority to Rent Control,114108,0.419,157989,0.581,5343087,0.401,7968293,0.599,San Mateo,2020-11-06 18:01:31
False,22,App-Based Drivers and Employee Benefits,136543,0.4970000000000001,138426,0.503,7836224,0.585,5557331,0.415,San Mateo,2020-11-06 18:01:31
False,23,State Requirements for Kidney Dialysis Clinics,101950,0.375,170010,0.625,4786859,0.36,8511919,0.64,San Mateo,2020-11-06 18:01:31
True,14,Bonds to Continue Stem Cell Research,158908,0.586,112267,0.414,6768010,0.51,6499818,0.49,San Mateo,2020-11-06 18:01:31
